Usage ID,Subscription ID,Account ID,Usage Date,Usage Month,Feature Name,Usage Count,Usage Duration Secs,Error Count,Is Beta Feature
U-b87891,S-304f59,A-625d0b,2024-11-22,2024-11-01,feature_19,9,3618,0,False
U-9359e9,S-f110db,A-86902e,2024-10-20,2024-10-01,feature_11,7,455,0,False
U-d58c4e,S-fcb954,A-45ce7a,2024-06-18,2024-06-01,feature_36,16,192,1,False
U-f5378b,S-aa78ed,A-6e08f3,2024-11-21,2024-11-01,feature_28,14,5026,0,False
U-f62754,S-9ae8de,A-779e4e,2024-07-04,2024-07-01,feature_36,12,6192,1,False
U-b3ea0c,S-08a3d4,A-faa28c,2024-12-28,2024-12-01,feature_31,15,1830,0,False
U-08b7dd,S-6fa5cd,A-342303,2024-10-06,2024-10-01,feature_6,7,301,0,False
U-888aec,S-813cdc,A-39b19f,2023-09-25,2023-09-01,feature_21,14,882,0,False
U-82527e,S-5717da,A-54d94a,2024-11-07,2024-11-01,feature_6,6,1182,0,True
U-46d7a9,S-5a4fb5,A-462d45,2024-09-17,2024-09-01,feature_26,6,660,0,False
U-6900b8,S-6732ff,A-9affe6,2024-07-10,2024-07-01,feature_11,17,7446,0,False
U-0772ea,S-f72b84,A-f44180,2024-10-26,2024-10-01,feature_20,9,2322,0,False
U-65a908,S-42f3be,A-05f0e5,2024-08-17,2024-08-01,feature_37,6,978,0,False
U-b3dc10,S-e301c9,A-1e1b80,2024-10-05,2024-10-01,feature_22,15,1710,0,False
U-732069,S-31178d,A-b7ef83,2024-11-30,2024-11-01,feature_22,9,1341,0,False
U-20beb4,S-1712e6,A-9b9fe9,2023-12-12,2023-12-01,feature_37,12,1500,0,False
U-f2ed4a,S-e51242,A-8145a0,2023-12-24,2023-12-01,feature_12,13,7111,3,False
U-6b73bf,S-79af01,A-4ae22a,2024-09-11,2024-09-01,feature_3,17,5967,1,False
U-b08799,S-648e54,A-993085,2024-08-18,2024-08-01,feature_8,14,308,0,True
U-273f43,S-bb84b1,A-af0cd2,2024-11-13,2024-11-01,feature_3,6,2034,0,False
U-1240d8,S-2ebd06,A-32728c,2024-06-03,2024-06-01,feature_29,11,4378,0,False
U-594626,S-762cae,A-6e08f3,2024-11-21,2024-11-01,feature_31,12,1524,0,False
U-ab4ae2,S-0a8200,A-5b1bcd,2024-03-03,2024-03-01,feature_20,8,3736,0,False
U-5268f8,S-79ef9b,A-4e960a,2024-11-14,2024-11-01,feature_24,11,5390,0,False
U-f50459,S-cde2c6,A-dec005,2024-12-01,2024-12-01,feature_40,17,731,0,False
U-b31c36,S-a84c82,A-186a44,2024-07-23,2024-07-01,feature_34,6,1074,0,False
U-c1a006,S-be86e3,A-3a5ad8,2024-12-07,2024-12-01,feature_6,10,5330,1,False
U-252cae,S-e9e03c,A-e40f45,2024-12-16,2024-12-01,feature_11,13,6552,0,True
U-c0f4a9,S-0eff34,A-b2225d,2024-12-08,2024-12-01,feature_17,14,7672,2,False
U-3cfcb8,S-fa8c75,A-43a9e3,2024-08-30,2024-08-01,feature_21,11,2805,0,False
U-fbcde2,S-6eb56d,A-10b8da,2024-10-09,2024-10-01,feature_20,7,3696,0,False
U-86c23b,S-d4cc9b,A-10b8f2,2024-12-12,2024-12-01,feature_25,10,5150,0,False
U-6dc413,S-2a57b3,A-7e0a10,2024-10-17,2024-10-01,feature_5,6,1500,1,False
U-eb9cb5,S-487d18,A-0354fe,2024-12-26,2024-12-01,feature_16,10,2570,2,False
U-978710,S-d106d4,A-19b2c8,2024-06-01,2024-06-01,feature_15,11,4708,0,False
U-e6e444,S-f421c8,A-9badbd,2024-07-02,2024-07-01,feature_33,9,1809,0,True
U-fe8ed3,S-206227,A-4e960a,2024-09-24,2024-09-01,feature_22,13,7449,3,False
U-5c3d36,S-31e347,A-cb6cc6,2024-11-23,2024-11-01,feature_31,7,2660,0,False
U-e7cd58,S-00fcc5,A-40de06,2023-07-18,2023-07-01,feature_6,12,5472,0,False
U-f9b98b,S-6da42f,A-039727,2024-12-08,2024-12-01,feature_25,7,3269,0,False
U-378890,S-35cf1c,A-1b9609,2024-06-21,2024-06-01,feature_35,15,2490,0,False
U-66ca44,S-b9fe85,A-2d1036,2024-12-22,2024-12-01,feature_8,10,5310,1,False
U-1453d2,S-dad08c,A-977ca0,2024-07-31,2024-07-01,feature_16,13,6045,0,False
U-6e0ec4,S-931899,A-af0cd2,2024-02-01,2024-02-01,feature_36,13,6513,0,False
U-f674a8,S-188518,A-86fc1d,2024-12-22,2024-12-01,feature_40,10,2890,2,True
U-2c2241,S-b2409c,A-dcc2f0,2024-01-22,2024-01-01,feature_38,11,5082,0,False
U-899d71,S-820711,A-71615e,2024-11-22,2024-11-01,feature_25,12,4812,1,False
U-63c048,S-45c47e,A-d792a6,2024-06-02,2024-06-01,feature_39,11,4455,0,True
U-b177e3,S-ea3c2c,A-d792a6,2024-09-16,2024-09-01,feature_4,14,4102,5,False
U-6ecf84,S-24323f,A-cb6cc6,2024-06-19,2024-06-01,feature_39,7,854,0,False
U-4650cd,S-d073bb,A-a1bbb6,2024-01-02,2024-01-01,feature_2,7,791,4,False
U-9946bc,S-90a14e,A-503d5a,2024-10-04,2024-10-01,feature_12,11,3685,0,True
U-a35cab,S-91da84,A-6c093d,2024-04-07,2024-04-01,feature_40,11,5434,0,False
U-80873a,S-6f0aa3,A-1986ca,2024-11-23,2024-11-01,feature_26,16,4080,0,False
U-1d3b04,S-dbee03,A-49b828,2024-02-17,2024-02-01,feature_12,8,3368,0,False
U-240ce3,S-0ae33f,A-075038,2024-02-24,2024-02-01,feature_9,8,2520,0,False
U-da748e,S-faf395,A-a6d261,2024-07-30,2024-07-01,feature_22,15,4485,1,False
U-97d978,S-4bfe7b,A-9b9fe9,2024-04-18,2024-04-01,feature_28,10,5340,0,False
U-fbb151,S-591a64,A-c7e58b,2023-09-02,2023-09-01,feature_22,5,2255,0,False
U-8adf6f,S-dacbda,A-1f559b,2024-11-15,2024-11-01,feature_12,11,6534,1,True
U-ab0f9f,S-23dcff,A-aa9511,2024-11-15,2024-11-01,feature_12,9,3798,1,True
U-b2c691,S-b409d1,A-e98302,2024-07-08,2024-07-01,feature_18,8,3408,3,False
U-074146,S-482962,A-de24d5,2024-11-22,2024-11-01,feature_12,12,5412,0,False
U-b913b5,S-552434,A-7f4db3,2024-09-08,2024-09-01,feature_8,13,4056,0,False
U-71cd1a,S-875cf3,A-54ecc2,2024-06-29,2024-06-01,feature_28,6,42,2,False
U-931c71,S-096835,A-117171,2024-12-11,2024-12-01,feature_33,7,637,0,True
U-41a7a5,S-f44c76,A-58b9ff,2024-11-18,2024-11-01,feature_21,12,3360,0,False
U-78dad4,S-0c47cb,A-b9eed8,2024-12-30,2024-12-01,feature_23,9,756,0,True
U-c68592,S-c935b8,A-684255,2024-10-11,2024-10-01,feature_14,8,1560,0,False
U-4e02d2,S-4dae4f,A-6e08f3,2024-11-28,2024-11-01,feature_24,12,4572,1,True
U-2a251d,S-765100,A-b7ef83,2024-09-13,2024-09-01,feature_32,15,5775,0,False
U-f9a427,S-07c2c2,A-f1f639,2023-08-23,2023-08-01,feature_39,10,2530,0,False
U-775a7f,S-70addb,A-692f18,2024-10-08,2024-10-01,feature_38,10,5400,0,False
U-5de2fc,S-ad5d94,A-35083d,2024-02-18,2024-02-01,feature_2,9,4194,0,False
U-a4d50c,S-9bf16e,A-533452,2024-11-26,2024-11-01,feature_25,6,2898,2,False
U-01a4be,S-fbee8e,A-8ed5dd,2024-06-16,2024-06-01,feature_29,16,5456,0,False
U-970502,S-6587d8,A-2446e3,2024-08-16,2024-08-01,feature_36,8,296,0,False
U-ea7798,S-ebbda6,A-558c72,2024-11-09,2024-11-01,feature_27,11,3146,0,False
U-550d37,S-817e4b,A-42b791,2024-11-07,2024-11-01,feature_17,6,2922,1,False
U-2bffdc,S-d9659f,A-aa9511,2024-10-06,2024-10-01,feature_24,5,2350,0,True
U-05bd76,S-0d4d11,A-d77f4c,2024-04-05,2024-04-01,feature_38,8,208,0,False
U-a3e625,S-70b655,A-ac85cd,2024-09-09,2024-09-01,feature_6,7,182,2,False
U-c92fb2,S-302119,A-e1462e,2024-09-24,2024-09-01,feature_40,11,2497,0,False
U-5eec4e,S-5313fa,A-e40f45,2024-12-29,2024-12-01,feature_6,5,2195,3,False
U-0e7dda,S-6aa20b,A-a6d261,2024-02-02,2024-02-01,feature_15,16,4144,0,False
U-eb37e8,S-2aec7e,A-ce66f8,2024-12-31,2024-12-01,feature_28,6,510,0,False
U-0ae049,S-16cf6a,A-d792a6,2023-08-27,2023-08-01,feature_24,6,816,0,False
U-afaae5,S-22365f,A-05f0e5,2023-12-08,2023-12-01,feature_10,13,5629,3,False
U-c95422,S-aba835,A-5b1bcd,2023-10-25,2023-10-01,feature_31,7,1715,0,False
U-5e0daf,S-991d05,A-cdf020,2024-09-13,2024-09-01,feature_20,9,3978,0,False
U-8c6ce7,S-c89bff,A-68f37c,2024-07-05,2024-07-01,feature_38,9,5292,0,False
U-161c18,S-a45a12,A-dcc3f1,2024-05-08,2024-05-01,feature_15,14,8274,0,False
U-41c238,S-d49a8f,A-f92792,2024-10-23,2024-10-01,feature_5,7,2548,0,False
U-e35ec9,S-f6f1e1,A-337bc1,2024-09-27,2024-09-01,feature_40,8,3152,2,False
U-fedcdc,S-8eff6d,A-9b9fe9,2024-05-14,2024-05-01,feature_32,8,1272,0,False
U-343205,S-9488ec,A-1e1b80,2024-02-07,2024-02-01,feature_9,16,9568,1,False
U-db4275,S-97bc99,A-82861f,2024-07-01,2024-07-01,feature_4,5,1820,0,False
U-40a21e,S-7679b6,A-7f29a7,2024-10-16,2024-10-01,feature_34,8,1800,0,True
U-5c0102,S-f5bef8,A-993085,2024-02-22,2024-02-01,feature_16,7,2338,5,False
U-da5bd4,S-056775,A-ee42db,2024-06-24,2024-06-01,feature_4,9,4851,0,False
U-72764c,S-40adae,A-8145a0,2024-03-29,2024-03-01,feature_40,6,1554,0,False
U-bf0c56,S-36d5c9,A-54ecc2,2023-09-20,2023-09-01,feature_7,11,5027,2,False
U-00599c,S-5901a1,A-7dacce,2024-09-17,2024-09-01,feature_26,11,5863,3,False
U-f9c81a,S-461988,A-02cd81,2024-10-06,2024-10-01,feature_36,5,1545,0,False
U-1954ca,S-1d081a,A-ad3abd,2023-09-24,2023-09-01,feature_30,11,374,4,False
U-a81e7c,S-c24467,A-e888d1,2024-05-11,2024-05-01,feature_27,11,4774,0,False
U-d57e1c,S-6a02fe,A-35083d,2024-01-09,2024-01-01,feature_16,4,1284,0,False
U-227e24,S-22f848,A-993085,2024-10-31,2024-10-01,feature_7,14,4256,0,False
U-87e055,S-5bf2e5,A-484819,2024-08-13,2024-08-01,feature_33,8,1960,2,False
U-0d2588,S-3c0075,A-9123ac,2024-06-16,2024-06-01,feature_17,6,1758,0,False
U-7075b7,S-d0259a,A-4e0e85,2024-12-28,2024-12-01,feature_1,6,636,0,False
U-1c50f2,S-ff23a7,A-35083d,2024-09-01,2024-09-01,feature_11,13,2275,1,False
U-340716,S-890baf,A-6e7827,2024-07-23,2024-07-01,feature_19,10,380,2,False
U-3dfbba,S-d44108,A-7c83a1,2024-12-12,2024-12-01,feature_37,5,1275,0,False
U-cef847,S-965b1c,A-a8d89d,2024-08-16,2024-08-01,feature_35,5,155,1,False
U-a28c0f,S-a04ba5,A-afa505,2024-06-22,2024-06-01,feature_36,8,4224,0,False
U-33124f,S-2d2a88,A-bbe56f,2024-08-07,2024-08-01,feature_11,10,1750,0,False
U-d3cd70,S-3c9115,A-9badbd,2024-12-25,2024-12-01,feature_38,19,9177,4,False
U-b679c2,S-6100a4,A-b30291,2024-10-25,2024-10-01,feature_26,9,1584,0,False
U-c6af9c,S-5a5bdb,A-96bbc6,2024-12-14,2024-12-01,feature_5,10,5970,0,False
U-e919c0,S-86bcda,A-4a4c2d,2024-10-22,2024-10-01,feature_18,7,2352,0,False
U-ba360c,S-78f326,A-4c38bc,2024-09-15,2024-09-01,feature_7,12,5400,0,False
U-f183c1,S-6fd24b,A-7988d1,2024-11-09,2024-11-01,feature_39,11,352,0,False
U-9167a8,S-db3e30,A-40de06,2024-02-24,2024-02-01,feature_6,12,3396,0,False
U-6031dc,S-4e63e7,A-a33200,2024-11-03,2024-11-01,feature_12,11,286,0,False
U-dd3aaf,S-f3ff07,A-158f4e,2023-11-26,2023-11-01,feature_10,6,816,2,False
U-52c85f,S-941e0f,A-1e6fc3,2024-09-06,2024-09-01,feature_1,15,90,0,False
U-22896c,S-67965d,A-bc87bc,2024-12-21,2024-12-01,feature_12,12,3660,0,False
U-d9a3ab,S-462bd2,A-e7a1e2,2024-12-12,2024-12-01,feature_18,12,5280,0,False
U-08d9ca,S-af4059,A-acb7f7,2024-03-19,2024-03-01,feature_36,12,2352,1,False
U-df5f7c,S-720940,A-2bc93d,2024-05-06,2024-05-01,feature_25,14,4998,0,False
U-435a71,S-223221,A-2bc93d,2023-12-06,2023-12-01,feature_33,8,3424,0,False
U-06eb1a,S-df91b0,A-ba6516,2024-11-04,2024-11-01,feature_26,7,2254,1,False
U-ac1b4e,S-363c29,A-e7beab,2023-12-27,2023-12-01,feature_17,13,5447,0,False
U-9f22f7,S-bfc2c2,A-7f8241,2024-11-01,2024-11-01,feature_40,10,3610,0,False
U-da93b6,S-890baf,A-6e7827,2024-07-31,2024-07-01,feature_18,10,1720,0,False
U-caa480,S-f2d47e,A-6dee43,2024-08-11,2024-08-01,feature_34,12,1320,0,False
U-c83650,S-4d8612,A-f97b9a,2024-09-10,2024-09-01,feature_14,8,2544,3,False
U-3fc412,S-c2eeba,A-65aeb5,2024-04-15,2024-04-01,feature_25,17,5423,1,False
U-1b9a8b,S-7052a5,A-d5a319,2024-06-20,2024-06-01,feature_4,12,6684,0,False
U-191881,S-567f8f,A-02cd81,2024-11-10,2024-11-01,feature_5,8,1136,0,False
U-ae26b5,S-084f4a,A-faa28c,2024-03-01,2024-03-01,feature_34,9,873,0,False
U-fe94d1,S-dc3e11,A-2f6a32,2024-12-12,2024-12-01,feature_16,10,3610,0,False
U-f73db8,S-7179fd,A-bcf664,2023-12-07,2023-12-01,feature_7,8,2352,1,False
U-b0c46d,S-f874e5,A-417d2f,2023-07-30,2023-07-01,feature_7,16,7680,0,False
U-f73f9e,S-082b15,A-aa9511,2024-10-08,2024-10-01,feature_32,8,3216,0,False
U-57c32c,S-091a8d,A-098560,2024-10-27,2024-10-01,feature_25,12,2616,0,False
U-b5cbee,S-34553e,A-d49cc5,2024-12-28,2024-12-01,feature_26,8,1504,1,False
U-ba5493,S-7bebc1,A-054577,2024-11-15,2024-11-01,feature_25,10,5240,0,False
U-16a738,S-2c270f,A-9f9299,2024-10-10,2024-10-01,feature_10,13,3328,0,False
U-f98aca,S-0d93fe,A-993085,2023-09-20,2023-09-01,feature_3,10,3320,1,False
U-32a9a1,S-95aaf8,A-781cc0,2024-11-20,2024-11-01,feature_19,11,165,0,False
U-6d7c62,S-f1778c,A-1d5444,2024-04-25,2024-04-01,feature_7,12,3084,4,False
U-2da1d4,S-30fa6f,A-e1b9cd,2023-09-05,2023-09-01,feature_22,9,765,0,False
U-9af340,S-e9e03c,A-e40f45,2024-12-20,2024-12-01,feature_4,14,280,0,False
U-be3c82,S-8e5fd4,A-43a9e3,2024-08-25,2024-08-01,feature_18,8,4288,0,False
U-fb3dcf,S-b8caad,A-ac14bb,2024-08-16,2024-08-01,feature_24,6,1350,3,False
U-42be1a,S-d635a2,A-ff79f2,2024-09-03,2024-09-01,feature_4,8,3248,0,True
U-7431a4,S-c985c4,A-7f8241,2023-07-11,2023-07-01,feature_38,9,1386,0,False
U-1b25d7,S-e31e0c,A-977ca0,2023-07-21,2023-07-01,feature_34,8,712,0,False
U-e2924a,S-6b977f,A-7988d1,2024-12-23,2024-12-01,feature_19,12,576,0,False
U-d57b95,S-649bb6,A-9f9299,2024-11-12,2024-11-01,feature_37,7,1610,1,False
U-bd8a28,S-2dc98b,A-5a92e7,2024-12-24,2024-12-01,feature_15,10,3610,2,False
U-796100,S-2fe253,A-1f0636,2024-09-16,2024-09-01,feature_2,13,4589,0,False
U-7260fd,S-509f0d,A-794a0b,2024-07-28,2024-07-01,feature_31,8,3000,1,False
U-9d2e59,S-ba7f2a,A-417d2f,2024-11-28,2024-11-01,feature_30,11,3256,0,False
U-33f23d,S-ca72d9,A-bcf664,2024-10-07,2024-10-01,feature_23,12,2124,0,False
U-8f15ad,S-96ead2,A-6a4e2d,2024-10-23,2024-10-01,feature_25,4,1504,0,False
U-6bb2fc,S-2a6eb3,A-80eeb6,2024-07-23,2024-07-01,feature_25,15,8850,0,False
U-86b432,S-0adca9,A-b3fe05,2024-11-11,2024-11-01,feature_9,16,7584,0,False
U-8db613,S-b0af8f,A-ff79f2,2024-11-14,2024-11-01,feature_4,12,4572,0,False
U-fc60eb,S-4d9635,A-dcc3f1,2024-11-04,2024-11-01,feature_4,8,3632,6,False
U-f8829a,S-0c56e1,A-6f8ad2,2024-12-16,2024-12-01,feature_13,8,624,0,False
U-c3e8b3,S-d5ac8c,A-ef84cf,2024-08-06,2024-08-01,feature_12,7,252,0,False
U-050c9e,S-e71f4a,A-5a184f,2024-08-05,2024-08-01,feature_39,9,1953,2,False
U-d2b1b0,S-ca0c98,A-fda07f,2024-12-31,2024-12-01,feature_27,11,3311,0,False
U-65dc36,S-86673a,A-ced9aa,2024-12-02,2024-12-01,feature_14,5,405,0,False
U-dd7638,S-f2b79f,A-65aeb5,2024-09-23,2024-09-01,feature_13,10,2740,3,False
U-039002,S-7c635b,A-92a333,2024-03-14,2024-03-01,feature_38,12,1632,0,False
U-e21963,S-f6cd70,A-2ebb4b,2023-12-10,2023-12-01,feature_38,13,3484,1,False
U-a3767c,S-50334b,A-f17767,2024-12-25,2024-12-01,feature_22,12,600,2,False
U-8cd06c,S-639d60,A-84ebe4,2024-05-05,2024-05-01,feature_16,4,2200,0,False
U-f07334,S-4206eb,A-7df7a7,2024-10-02,2024-10-01,feature_39,12,4896,0,False
U-d58c50,S-43cd30,A-8145a0,2024-08-02,2024-08-01,feature_9,8,3872,0,False
U-d8ccf3,S-113e86,A-96bbc6,2024-10-20,2024-10-01,feature_11,12,252,0,True
U-b6fa9e,S-96a469,A-e693b6,2024-01-05,2024-01-01,feature_4,11,5742,0,False
U-91b9d3,S-5a4fb5,A-462d45,2024-03-03,2024-03-01,feature_5,10,4060,2,False
U-2beb99,S-30008c,A-cc98bc,2024-10-12,2024-10-01,feature_38,13,624,0,False
U-07941f,S-ed75af,A-1f0636,2024-10-07,2024-10-01,feature_33,13,1521,1,False
U-ca367a,S-bafe35,A-1b707d,2024-12-13,2024-12-01,feature_6,9,1134,2,True
U-ffe6df,S-ceaff7,A-a8b49c,2024-05-20,2024-05-01,feature_22,12,2496,0,False
U-64afdb,S-85eb8f,A-59f724,2024-07-05,2024-07-01,feature_16,11,6347,0,False
U-df66b8,S-8e5ceb,A-7f4db3,2024-11-08,2024-11-01,feature_32,8,2368,0,False
U-489647,S-9f123c,A-9c18c4,2024-10-11,2024-10-01,feature_10,8,80,0,False
U-cda985,S-0c03b0,A-39b19f,2024-02-19,2024-02-01,feature_1,11,330,1,False
U-4a087e,S-04911c,A-bc87bc,2024-12-07,2024-12-01,feature_11,16,7712,0,False
U-d244bb,S-c508b3,A-671f31,2024-12-25,2024-12-01,feature_34,7,2303,0,False
U-da63ed,S-a5d1e3,A-e19ff6,2024-07-07,2024-07-01,feature_33,8,3320,0,False
U-31e998,S-58c146,A-e3bd71,2024-10-01,2024-10-01,feature_37,12,2724,0,False
U-192eb6,S-5aa4ba,A-2d1036,2024-11-15,2024-11-01,feature_38,9,4185,4,False
U-d9223e,S-2bc860,A-98a59a,2024-02-17,2024-02-01,feature_1,9,4860,0,False
U-4bd3d3,S-c1c6ca,A-856b1e,2024-02-23,2024-02-01,feature_3,8,760,0,False
U-75ffad,S-02984e,A-2e3bad,2024-09-28,2024-09-01,feature_29,5,2595,0,False
U-ffe26f,S-19029a,A-712f1c,2024-12-23,2024-12-01,feature_20,12,1644,0,False
U-aa4b37,S-5c4ef1,A-922109,2024-08-13,2024-08-01,feature_14,18,10350,1,False
U-18618c,S-be53ea,A-526d93,2024-08-11,2024-08-01,feature_36,14,5782,1,False
U-cf7ea6,S-567f8f,A-02cd81,2024-06-23,2024-06-01,feature_13,10,2640,0,False
U-174907,S-43f9f8,A-712f1c,2024-09-12,2024-09-01,feature_34,9,1413,1,False
U-a69f3e,S-fee9c9,A-779e4e,2024-10-23,2024-10-01,feature_17,9,3240,0,False
U-6f0dee,S-73fc8f,A-0dbdc6,2024-12-31,2024-12-01,feature_4,5,1150,4,False
U-d0c175,S-af6974,A-86cdb4,2024-12-08,2024-12-01,feature_11,13,3575,3,False
U-6cd3a3,S-4cff80,A-f97b9a,2024-03-02,2024-03-01,feature_20,13,7319,4,False
U-6424d0,S-18b808,A-425e76,2024-12-13,2024-12-01,feature_29,5,1875,0,False
U-16da70,S-7785af,A-a1b80b,2024-09-01,2024-09-01,feature_25,12,3816,0,False
U-c429bd,S-0ada66,A-c4ea60,2024-09-06,2024-09-01,feature_28,15,2010,0,False
U-f9a720,S-d3efa2,A-a1bbb6,2024-05-04,2024-05-01,feature_31,12,4752,0,False
U-a459b0,S-3d6648,A-e2cd1b,2024-10-25,2024-10-01,feature_11,13,5629,0,False
U-b0d158,S-4704e5,A-6dee43,2024-08-06,2024-08-01,feature_15,9,3510,0,True
U-f6d137,S-f24609,A-151c9a,2024-01-14,2024-01-01,feature_17,14,4956,1,False
U-bc7380,S-668cdc,A-40de06,2024-02-12,2024-02-01,feature_23,7,3647,2,False
U-ab716c,S-1a2fbc,A-526d93,2024-11-01,2024-11-01,feature_30,11,4389,0,True
U-d25dcc,S-477317,A-d5a319,2024-07-16,2024-07-01,feature_21,11,3553,2,False
U-91ce3a,S-d638c7,A-832ec2,2024-08-06,2024-08-01,feature_12,7,931,3,False
U-a39ab8,S-333abd,A-a1b80b,2024-09-16,2024-09-01,feature_10,13,4498,0,False
U-621701,S-da9f05,A-151c9a,2024-08-02,2024-08-01,feature_22,10,910,0,False
U-822d4d,S-6e81f5,A-bece89,2024-10-30,2024-10-01,feature_28,10,2070,0,False
U-89b82d,S-34cfad,A-5a3eb9,2024-04-04,2024-04-01,feature_31,8,384,1,False
U-57fb81,S-60890c,A-ff3c73,2023-04-08,2023-04-01,feature_31,4,24,0,False
U-2e2221,S-303f63,A-ba6516,2024-07-19,2024-07-01,feature_13,12,2352,3,False
U-07b7fe,S-2aec7e,A-ce66f8,2024-12-03,2024-12-01,feature_15,10,4520,0,False
U-3afa0b,S-f762a3,A-158f4e,2024-06-07,2024-06-01,feature_10,10,5220,0,False
U-70f978,S-871e83,A-8adedc,2024-03-21,2024-03-01,feature_36,17,1139,0,False
U-1de562,S-50815c,A-e3bd71,2024-11-29,2024-11-01,feature_18,8,3480,0,False
U-fed0bd,S-e8f8c0,A-cab532,2024-01-24,2024-01-01,feature_40,7,371,0,False
U-bd34de,S-6015db,A-b179bf,2024-12-17,2024-12-01,feature_37,15,2040,0,True
U-37e2e4,S-fc9cc3,A-9b9fe9,2024-01-13,2024-01-01,feature_37,9,2826,0,False
U-9fae66,S-4afb53,A-40de06,2024-08-06,2024-08-01,feature_2,9,729,0,False
U-7a294f,S-c92850,A-05d3b3,2024-07-13,2024-07-01,feature_36,12,6684,2,False
U-3a82bc,S-9d7fa9,A-a865bd,2024-12-18,2024-12-01,feature_22,10,3350,1,False
U-c7780f,S-b4b400,A-35083d,2024-10-15,2024-10-01,feature_29,15,4515,0,False
U-88a929,S-4fdfa3,A-5a3eb9,2024-12-11,2024-12-01,feature_26,10,4140,0,False
U-17f344,S-bc5755,A-ffdfd5,2024-12-12,2024-12-01,feature_13,8,2168,1,False
U-0a05c2,S-4e563b,A-10b8f2,2024-11-24,2024-11-01,feature_34,8,1208,0,True
U-a26959,S-23281c,A-69fad4,2024-07-22,2024-07-01,feature_27,7,4095,0,False
U-9f88d8,S-fcd20b,A-157070,2024-12-28,2024-12-01,feature_25,13,1053,0,False
U-23df27,S-5521f5,A-098560,2024-12-17,2024-12-01,feature_37,6,2394,0,False
U-c60a78,S-f42cc4,A-f44180,2024-11-10,2024-11-01,feature_37,9,5040,0,False
U-d226ab,S-7ded4d,A-0f3e88,2024-11-08,2024-11-01,feature_9,11,1419,1,False
U-7b2c1f,S-99271f,A-d62e02,2024-12-13,2024-12-01,feature_2,18,2340,0,False
U-5a2b67,S-0d6ea4,A-f44180,2024-02-02,2024-02-01,feature_33,7,2233,0,False
U-e34d75,S-fa92c5,A-443b7c,2024-10-20,2024-10-01,feature_4,11,3586,0,False
U-0b871b,S-02b3a1,A-e6afc1,2024-06-08,2024-06-01,feature_37,11,198,0,False
U-8b3989,S-6895d0,A-5a92e7,2024-06-21,2024-06-01,feature_31,11,1980,0,False
U-480639,S-c844bd,A-6a4e2d,2024-07-01,2024-07-01,feature_4,13,2210,3,False
U-86946d,S-2e965d,A-00cac8,2024-06-12,2024-06-01,feature_8,7,1785,2,False
U-ee4472,S-84dd93,A-acb7f7,2024-04-22,2024-04-01,feature_26,4,1956,2,True
U-08a07d,S-8eb955,A-bcbe98,2024-11-25,2024-11-01,feature_20,16,6848,2,False
U-39521b,S-263c1e,A-a8b49c,2024-05-13,2024-05-01,feature_3,13,6552,0,False
U-939842,S-9daaad,A-e693b6,2024-06-05,2024-06-01,feature_35,12,3564,0,False
U-01a684,S-3f08d7,A-d792a6,2024-08-17,2024-08-01,feature_14,13,5993,1,False
U-c17321,S-dbde43,A-54d94a,2024-05-14,2024-05-01,feature_17,16,8416,0,True
U-27d226,S-87e8d3,A-8145a0,2023-10-30,2023-10-01,feature_29,14,6706,0,False
U-42b2e6,S-0ff481,A-6c093d,2023-08-29,2023-08-01,feature_16,10,1090,0,False
U-57a164,S-b8097b,A-ccb686,2024-05-22,2024-05-01,feature_21,8,2368,3,False
U-d961bd,S-83f2e5,A-e1462e,2023-12-12,2023-12-01,feature_14,10,320,0,False
U-2bcd37,S-ab152e,A-3793ee,2024-10-27,2024-10-01,feature_26,8,2560,0,False
U-77589a,S-e874c1,A-92a3af,2024-10-05,2024-10-01,feature_8,7,2436,0,False
U-5bd03b,S-838330,A-5a215a,2024-07-04,2024-07-01,feature_37,4,1556,1,False
U-6829bc,S-907e70,A-993085,2023-12-29,2023-12-01,feature_15,13,1131,0,False
U-fb16e5,S-9d8525,A-cab532,2024-11-26,2024-11-01,feature_14,10,2810,1,False
U-8c9bfd,S-e2f1fd,A-d27f50,2024-12-08,2024-12-01,feature_31,7,3829,0,False
U-aab572,S-4d47e3,A-7f4db3,2024-04-21,2024-04-01,feature_32,10,3480,0,False
U-a569d1,S-6c3700,A-9779ad,2024-11-17,2024-11-01,feature_25,18,1512,0,False
U-c1e9a3,S-104ed3,A-855a48,2024-09-19,2024-09-01,feature_3,11,3564,0,False
U-361780,S-1facfc,A-7df7a7,2024-11-16,2024-11-01,feature_25,8,632,0,False
U-e6035b,S-0459a1,A-8e47ca,2024-09-03,2024-09-01,feature_19,10,1470,3,False
U-09bdae,S-dbc4d5,A-751c58,2024-11-16,2024-11-01,feature_17,17,6409,4,False
U-acb1bd,S-48d2b5,A-9c18c4,2024-10-11,2024-10-01,feature_37,8,1528,1,False
U-897ee0,S-6ce794,A-45ce7a,2024-02-29,2024-02-01,feature_34,14,5880,4,False
U-c733c7,S-c4cef7,A-2e4581,2024-11-05,2024-11-01,feature_2,7,2044,0,False
U-1789b9,S-209456,A-95b24a,2024-08-15,2024-08-01,feature_12,6,912,0,False
U-493df6,S-3476e2,A-cb6cc6,2024-12-21,2024-12-01,feature_33,14,4060,1,False
